"date","coronavirus_hits","state"
2020-05-12,16,"Illinois"
2020-05-13,16,"Illinois"
2020-05-14,16,"Illinois"
2020-05-15,14,"Illinois"
2020-05-16,14,"Illinois"
2020-02-18,4,"Idaho"
2020-02-19,3,"Idaho"
2020-02-20,4,"Idaho"
2020-02-21,3,"Idaho"
2020-02-22,4,"Idaho"
2020-02-23,3,"Idaho"
2020-02-24,6,"Idaho"
2020-02-25,8,"Idaho"
2020-02-26,12,"Idaho"
2020-02-27,13,"Idaho"
2020-02-28,14,"Idaho"
2020-02-29,18,"Idaho"
2020-03-01,16,"Idaho"
2020-03-02,21,"Idaho"
2020-03-03,22,"Idaho"
2020-03-04,20,"Idaho"
2020-03-05,19,"Idaho"
2020-03-06,18,"Idaho"
2020-03-07,19,"Idaho"
2020-03-08,18,"Idaho"
2020-03-09,22,"Idaho"
2020-03-10,23,"Idaho"
2020-03-11,31,"Idaho"
2020-03-12,73,"Idaho"
2020-03-13,97,"Idaho"
2020-03-14,81,"Idaho"
2020-03-15,100,"Idaho"
2020-03-16,74,"Idaho"
2020-03-17,72,"Idaho"
2020-03-18,67,"Idaho"
2020-03-19,63,"Idaho"
2020-03-20,67,"Idaho"
2020-03-21,65,"Idaho"
2020-03-22,63,"Idaho"
2020-03-23,66,"Idaho"
2020-03-24,62,"Idaho"
2020-03-25,63,"Idaho"
2020-03-26,57,"Idaho"
2020-03-27,56,"Idaho"
2020-03-28,51,"Idaho"
2020-03-29,54,"Idaho"
2020-03-30,48,"Idaho"
2020-03-31,43,"Idaho"
2020-04-01,38,"Idaho"
2020-04-02,42,"Idaho"
2020-04-03,49,"Idaho"
2020-04-04,56,"Idaho"
2020-04-05,52,"Idaho"
2020-04-06,49,"Idaho"
2020-04-07,44,"Idaho"
2020-04-08,42,"Idaho"
2020-04-09,38,"Idaho"
2020-04-10,38,"Idaho"
2020-04-11,31,"Idaho"
2020-04-12,26,"Idaho"
2020-04-13,36,"Idaho"
2020-04-14,33,"Idaho"
2020-04-15,37,"Idaho"
2020-04-16,29,"Idaho"
2020-04-17,30,"Idaho"
2020-04-18,32,"Idaho"
2020-04-19,22,"Idaho"
2020-04-20,26,"Idaho"
2020-04-21,30,"Idaho"
2020-04-22,21,"Idaho"
2020-04-23,26,"Idaho"
2020-04-24,25,"Idaho"
2020-04-25,20,"Idaho"
2020-04-26,15,"Idaho"
2020-04-27,16,"Idaho"
2020-04-28,14,"Idaho"
2020-04-29,14,"Idaho"
2020-04-30,14,"Idaho"
2020-05-01,15,"Idaho"
2020-05-02,13,"Idaho"
2020-05-03,13,"Idaho"
2020-05-04,13,"Idaho"
2020-05-05,11,"Idaho"
2020-05-06,12,"Idaho"
2020-05-07,12,"Idaho"
2020-05-08,12,"Idaho"
2020-05-09,10,"Idaho"
2020-05-10,11,"Idaho"
2020-05-11,10,"Idaho"
2020-05-12,11,"Idaho"
2020-05-13,12,"Idaho"
2020-05-14,12,"Idaho"
2020-05-15,10,"Idaho"
2020-05-16,12,"Idaho"
2020-02-18,15,"Hawaii"
2020-02-19,13,"Hawaii"
2020-02-20,10,"Hawaii"
2020-02-21,11,"Hawaii"
2020-02-22,13,"Hawaii"
2020-02-23,12,"Hawaii"
2020-02-24,17,"Hawaii"
2020-02-25,20,"Hawaii"
2020-02-26,27,"Hawaii"
2020-02-27,33,"Hawaii"
2020-02-28,27,"Hawaii"
2020-02-29,31,"Hawaii"
2020-03-01,29,"Hawaii"
2020-03-02,34,"Hawaii"
2020-03-03,26,"Hawaii"
2020-03-04,30,"Hawaii"
2020-03-05,38,"Hawaii"
2020-03-06,35,"Hawaii"
2020-03-07,53,"Hawaii"
2020-03-08,37,"Hawaii"
2020-03-09,48,"Hawaii"
2020-03-10,47,"Hawaii"
2020-03-11,54,"Hawaii"
2020-03-12,88,"Hawaii"
2020-03-13,98,"Hawaii"
2020-03-14,84,"Hawaii"
2020-03-15,100,"Hawaii"
2020-03-16,98,"Hawaii"
2020-03-17,98,"Hawaii"
2020-03-18,91,"Hawaii"
2020-03-19,86,"Hawaii"
2020-03-20,95,"Hawaii"
2020-03-21,86,"Hawaii"
2020-03-22,88,"Hawaii"
2020-03-23,87,"Hawaii"
2020-03-24,74,"Hawaii"
2020-03-25,68,"Hawaii"
2020-03-26,73,"Hawaii"
2020-03-27,72,"Hawaii"
2020-03-28,56,"Hawaii"
2020-03-29,60,"Hawaii"
2020-03-30,55,"Hawaii"
2020-03-31,57,"Hawaii"
2020-04-01,56,"Hawaii"
2020-04-02,56,"Hawaii"
2020-04-03,61,"Hawaii"
2020-04-04,68,"Hawaii"
2020-04-05,71,"Hawaii"
2020-04-06,70,"Hawaii"
2020-04-07,65,"Hawaii"
2020-04-08,61,"Hawaii"
2020-04-09,57,"Hawaii"
2020-04-10,59,"Hawaii"
2020-04-11,49,"Hawaii"
2020-04-12,35,"Hawaii"
2020-04-13,55,"Hawaii"
2020-04-14,57,"Hawaii"
2020-04-15,53,"Hawaii"
2020-04-16,46,"Hawaii"
2020-04-17,51,"Hawaii"
2020-04-18,52,"Hawaii"
2020-04-19,35,"Hawaii"
2020-04-20,44,"Hawaii"
2020-04-21,45,"Hawaii"
2020-04-22,37,"Hawaii"
2020-04-23,43,"Hawaii"
2020-04-24,43,"Hawaii"
2020-04-25,29,"Hawaii"
2020-04-26,25,"Hawaii"
2020-04-27,22,"Hawaii"
2020-04-28,23,"Hawaii"
2020-04-29,22,"Hawaii"
2020-04-30,20,"Hawaii"
2020-05-01,18,"Hawaii"
2020-05-02,20,"Hawaii"
2020-05-03,21,"Hawaii"
2020-05-04,19,"Hawaii"
2020-05-05,18,"Hawaii"
2020-05-06,22,"Hawaii"
2020-05-07,19,"Hawaii"
2020-05-08,18,"Hawaii"
2020-05-09,17,"Hawaii"
2020-05-10,19,"Hawaii"
2020-05-11,18,"Hawaii"
2020-05-12,18,"Hawaii"
2020-05-13,16,"Hawaii"
2020-05-14,18,"Hawaii"
2020-05-15,17,"Hawaii"
2020-05-16,17,"Hawaii"
2020-02-18,3,"Georgia"
2020-02-19,3,"Georgia"
2020-02-20,3,"Georgia"
2020-02-21,3,"Georgia"
2020-02-22,4,"Georgia"
2020-02-23,5,"Georgia"
2020-02-24,7,"Georgia"
2020-02-25,10,"Georgia"
2020-02-26,18,"Georgia"
2020-02-27,21,"Georgia"
2020-02-28,18,"Georgia"
2020-02-29,17,"Georgia"
2020-03-01,14,"Georgia"
2020-03-02,22,"Georgia"
2020-03-03,41,"Georgia"
2020-03-04,26,"Georgia"
2020-03-05,27,"Georgia"
2020-03-06,26,"Georgia"
2020-03-07,28,"Georgia"
2020-03-08,27,"Georgia"
2020-03-09,40,"Georgia"
2020-03-10,48,"Georgia"
2020-03-11,54,"Georgia"
2020-03-12,100,"Georgia"
2020-03-13,92,"Georgia"
2020-03-14,74,"Georgia"
2020-03-15,100,"Georgia"
2020-03-16,97,"Georgia"
2020-03-17,86,"Georgia"
2020-03-18,79,"Georgia"
2020-03-19,78,"Georgia"
2020-03-20,76,"Georgia"
2020-03-21,77,"Georgia"
2020-03-22,77,"Georgia"
2020-03-23,76,"Georgia"
2020-03-24,70,"Georgia"
2020-03-25,65,"Georgia"
2020-03-26,63,"Georgia"
2020-03-27,60,"Georgia"
2020-03-28,60,"Georgia"
2020-03-29,56,"Georgia"
2020-03-30,53,"Georgia"
2020-03-31,50,"Georgia"
2020-04-01,54,"Georgia"
2020-04-02,51,"Georgia"
2020-04-03,62,"Georgia"
2020-04-04,64,"Georgia"
2020-04-05,64,"Georgia"
2020-04-06,64,"Georgia"
2020-04-07,62,"Georgia"
2020-04-08,59,"Georgia"
2020-04-09,56,"Georgia"
2020-04-10,53,"Georgia"
2020-04-11,39,"Georgia"
2020-04-12,30,"Georgia"
2020-04-13,44,"Georgia"
2020-04-14,48,"Georgia"
2020-04-15,46,"Georgia"
2020-04-16,44,"Georgia"
2020-04-17,46,"Georgia"
2020-04-18,46,"Georgia"
2020-04-19,30,"Georgia"
2020-04-20,39,"Georgia"
2020-04-21,44,"Georgia"
2020-04-22,28,"Georgia"
2020-04-23,37,"Georgia"
2020-04-24,38,"Georgia"
2020-04-25,26,"Georgia"
2020-04-26,21,"Georgia"
2020-04-27,22,"Georgia"
2020-04-28,21,"Georgia"
2020-04-29,20,"Georgia"
2020-04-30,18,"Georgia"
2020-05-01,19,"Georgia"
2020-05-02,19,"Georgia"
2020-05-03,19,"Georgia"
2020-05-04,18,"Georgia"
2020-05-05,17,"Georgia"
2020-05-06,16,"Georgia"
2020-05-07,16,"Georgia"
2020-05-08,14,"Georgia"
2020-05-09,15,"Georgia"
2020-05-10,15,"Georgia"
2020-05-11,15,"Georgia"
2020-05-12,15,"Georgia"
2020-05-13,15,"Georgia"
2020-05-14,13,"Georgia"
2020-05-15,14,"Georgia"
2020-05-16,13,"Georgia"
2020-02-18,4,"Florida"
2020-02-19,3,"Florida"
2020-02-20,3,"Florida"
2020-02-21,3,"Florida"
2020-02-22,3,"Florida"
2020-02-23,5,"Florida"
2020-02-24,7,"Florida"
2020-02-25,11,"Florida"
2020-02-26,17,"Florida"
2020-02-27,20,"Florida"
2020-02-28,19,"Florida"
2020-02-29,19,"Florida"
2020-03-01,17,"Florida"
2020-03-02,42,"Florida"
2020-03-03,30,"Florida"
2020-03-04,24,"Florida"
2020-03-05,25,"Florida"
2020-03-06,23,"Florida"
2020-03-07,32,"Florida"
2020-03-08,29,"Florida"
2020-03-09,34,"Florida"
2020-03-10,38,"Florida"
2020-03-11,48,"Florida"
2020-03-12,92,"Florida"
2020-03-13,86,"Florida"
2020-03-14,79,"Florida"
2020-03-15,100,"Florida"
2020-03-16,99,"Florida"
2020-03-17,93,"Florida"
2020-03-18,85,"Florida"
2020-03-19,82,"Florida"
2020-03-20,82,"Florida"
2020-03-21,82,"Florida"
2020-03-22,84,"Florida"
2020-03-23,80,"Florida"
2020-03-24,68,"Florida"
2020-03-25,67,"Florida"
2020-03-26,66,"Florida"
2020-03-27,67,"Florida"
2020-03-28,64,"Florida"
2020-03-29,63,"Florida"
2020-03-30,55,"Florida"
2020-03-31,51,"Florida"
2020-04-01,55,"Florida"
2020-04-02,50,"Florida"
2020-04-03,60,"Florida"
2020-04-04,65,"Florida"
2020-04-05,67,"Florida"
2020-04-06,61,"Florida"
2020-04-07,57,"Florida"
2020-04-08,55,"Florida"
2020-04-09,52,"Florida"
2020-04-10,50,"Florida"
2020-04-11,39,"Florida"
2020-04-12,33,"Florida"
2020-04-13,44,"Florida"
2020-04-14,45,"Florida"
2020-04-15,43,"Florida"
2020-04-16,43,"Florida"
2020-04-17,42,"Florida"
2020-04-18,44,"Florida"
2020-04-19,32,"Florida"
2020-04-20,37,"Florida"
2020-04-21,40,"Florida"
2020-04-22,27,"Florida"
2020-04-23,34,"Florida"
2020-04-24,36,"Florida"
2020-04-25,24,"Florida"
2020-04-26,20,"Florida"
2020-04-27,20,"Florida"
2020-04-28,20,"Florida"
2020-04-29,21,"Florida"
2020-04-30,17,"Florida"
2020-05-01,17,"Florida"
2020-05-02,18,"Florida"
2020-05-03,18,"Florida"
2020-05-04,17,"Florida"
2020-05-05,16,"Florida"
2020-05-06,16,"Florida"
2020-05-07,15,"Florida"
2020-05-08,15,"Florida"
2020-05-09,15,"Florida"
2020-05-10,15,"Florida"
2020-05-11,15,"Florida"
2020-05-12,14,"Florida"
2020-05-13,14,"Florida"
2020-05-14,14,"Florida"
2020-05-15,13,"Florida"
2020-05-16,14,"Florida"
2020-02-18,3,"Delaware"
2020-02-19,3,"Delaware"
2020-02-20,3,"Delaware"
2020-02-21,3,"Delaware"
2020-02-22,2,"Delaware"
2020-02-23,4,"Delaware"
2020-02-24,4,"Delaware"
2020-02-25,8,"Delaware"
2020-02-26,10,"Delaware"
2020-02-27,14,"Delaware"
2020-02-28,16,"Delaware"
2020-02-29,13,"Delaware"
2020-03-01,12,"Delaware"
2020-03-02,19,"Delaware"
2020-03-03,18,"Delaware"
2020-03-04,16,"Delaware"
2020-03-05,20,"Delaware"
2020-03-06,28,"Delaware"
2020-03-07,24,"Delaware"
2020-03-08,25,"Delaware"
2020-03-09,32,"Delaware"
2020-03-10,46,"Delaware"
2020-03-11,65,"Delaware"
2020-03-12,100,"Delaware"
2020-03-13,88,"Delaware"
2020-03-14,75,"Delaware"
2020-03-15,94,"Delaware"
2020-03-16,93,"Delaware"
2020-03-17,81,"Delaware"
2020-03-18,81,"Delaware"
2020-03-19,76,"Delaware"
2020-03-20,68,"Delaware"
2020-03-21,70,"Delaware"
2020-03-22,75,"Delaware"
2020-03-23,69,"Delaware"
2020-03-24,62,"Delaware"
2020-03-25,58,"Delaware"
2020-03-26,54,"Delaware"
2020-03-27,53,"Delaware"
2020-03-28,50,"Delaware"
2020-03-29,52,"Delaware"
2020-03-30,50,"Delaware"
2020-03-31,50,"Delaware"
2020-04-01,46,"Delaware"
2020-04-02,42,"Delaware"
2020-04-03,51,"Delaware"
2020-04-04,57,"Delaware"
2020-04-05,60,"Delaware"
2020-04-06,52,"Delaware"
2020-04-07,51,"Delaware"
2020-04-08,47,"Delaware"
2020-04-09,49,"Delaware"
2020-04-10,43,"Delaware"
2020-04-11,37,"Delaware"
2020-04-12,29,"Delaware"
2020-04-13,42,"Delaware"
2020-04-14,40,"Delaware"
2020-04-15,40,"Delaware"
2020-04-16,37,"Delaware"
2020-04-17,40,"Delaware"
2020-04-18,39,"Delaware"
2020-04-19,27,"Delaware"
2020-04-20,35,"Delaware"
2020-04-21,38,"Delaware"
2020-04-22,28,"Delaware"
2020-04-23,32,"Delaware"
2020-04-24,32,"Delaware"
2020-04-25,24,"Delaware"
2020-04-26,19,"Delaware"
2020-04-27,19,"Delaware"
2020-04-28,22,"Delaware"
2020-04-29,21,"Delaware"
2020-04-30,18,"Delaware"
2020-05-01,19,"Delaware"
2020-05-02,20,"Delaware"
2020-05-03,19,"Delaware"
2020-05-04,20,"Delaware"
2020-05-05,17,"Delaware"
2020-05-06,18,"Delaware"
2020-05-07,17,"Delaware"
2020-05-08,16,"Delaware"
2020-05-09,16,"Delaware"
2020-05-10,16,"Delaware"
2020-05-11,13,"Delaware"
2020-05-12,17,"Delaware"
2020-05-13,15,"Delaware"
2020-05-14,13,"Delaware"
2020-05-15,15,"Delaware"
2020-05-16,15,"Delaware"
2020-02-18,4,"Connecticut"
2020-02-19,3,"Connecticut"
2020-02-20,2,"Connecticut"
2020-02-21,3,"Connecticut"
2020-02-22,4,"Connecticut"
2020-02-23,4,"Connecticut"
2020-02-24,7,"Connecticut"
2020-02-25,11,"Connecticut"
2020-02-26,18,"Connecticut"
2020-02-27,19,"Connecticut"
2020-02-28,19,"Connecticut"
2020-02-29,20,"Connecticut"
2020-03-01,19,"Connecticut"
2020-03-02,28,"Connecticut"
2020-03-03,25,"Connecticut"
2020-03-04,27,"Connecticut"
2020-03-05,30,"Connecticut"
2020-03-06,33,"Connecticut"
2020-03-07,46,"Connecticut"
2020-03-08,35,"Connecticut"
2020-03-09,45,"Connecticut"
2020-03-10,57,"Connecticut"
2020-03-11,66,"Connecticut"
2020-03-12,94,"Connecticut"
2020-03-13,84,"Connecticut"
2020-03-14,81,"Connecticut"
2020-03-15,100,"Connecticut"
2020-03-16,95,"Connecticut"
2020-03-17,85,"Connecticut"
2020-03-18,80,"Connecticut"
2020-03-19,76,"Connecticut"
2020-03-20,78,"Connecticut"
2020-03-21,74,"Connecticut"
2020-03-22,72,"Connecticut"
2020-03-23,62,"Connecticut"
2020-03-24,58,"Connecticut"
2020-03-25,56,"Connecticut"
2020-03-26,55,"Connecticut"
2020-03-27,54,"Connecticut"
2020-03-28,55,"Connecticut"
2020-03-29,54,"Connecticut"
2020-03-30,45,"Connecticut"
2020-03-31,45,"Connecticut"
2020-04-01,46,"Connecticut"
2020-04-02,43,"Connecticut"
2020-04-03,52,"Connecticut"
2020-04-04,58,"Connecticut"
2020-04-05,57,"Connecticut"
2020-04-06,53,"Connecticut"
2020-04-07,51,"Connecticut"
2020-04-08,46,"Connecticut"
2020-04-09,45,"Connecticut"
2020-04-10,42,"Connecticut"
2020-04-11,33,"Connecticut"
2020-04-12,28,"Connecticut"
2020-04-13,39,"Connecticut"
2020-04-14,43,"Connecticut"
2020-04-15,39,"Connecticut"
2020-04-16,39,"Connecticut"
2020-04-17,37,"Connecticut"
2020-04-18,38,"Connecticut"
2020-04-19,29,"Connecticut"
2020-04-20,32,"Connecticut"
2020-04-21,35,"Connecticut"
2020-04-22,24,"Connecticut"
2020-04-23,31,"Connecticut"
2020-04-24,34,"Connecticut"
2020-04-25,23,"Connecticut"
2020-04-26,19,"Connecticut"
2020-04-27,19,"Connecticut"
2020-04-28,19,"Connecticut"
2020-04-29,18,"Connecticut"
2020-04-30,17,"Connecticut"
2020-05-01,15,"Connecticut"
2020-05-02,17,"Connecticut"
2020-05-03,18,"Connecticut"
2020-05-04,16,"Connecticut"
2020-05-05,16,"Connecticut"
2020-05-06,16,"Connecticut"
2020-05-07,15,"Connecticut"
2020-05-08,14,"Connecticut"
2020-05-09,13,"Connecticut"
2020-05-10,16,"Connecticut"
2020-05-11,15,"Connecticut"
2020-05-12,14,"Connecticut"
2020-05-13,14,"Connecticut"
2020-05-14,14,"Connecticut"
2020-05-15,13,"Connecticut"
2020-05-16,14,"Connecticut"
2020-02-18,4,"Colorado"
2020-02-19,3,"Colorado"
2020-02-20,2,"Colorado"
2020-02-21,3,"Colorado"
2020-02-22,4,"Colorado"
2020-02-23,4,"Colorado"
2020-02-24,7,"Colorado"
2020-02-25,10,"Colorado"
2020-02-26,15,"Colorado"
2020-02-27,18,"Colorado"
2020-02-28,18,"Colorado"
2020-02-29,20,"Colorado"
2020-03-01,17,"Colorado"
2020-03-02,21,"Colorado"
2020-03-03,23,"Colorado"
2020-03-04,21,"Colorado"
2020-03-05,28,"Colorado"
2020-03-06,51,"Colorado"
2020-03-07,43,"Colorado"
2020-03-08,33,"Colorado"
2020-03-09,38,"Colorado"
2020-03-10,46,"Colorado"
2020-03-11,59,"Colorado"
2020-03-12,98,"Colorado"
2020-03-13,93,"Colorado"
2020-03-14,84,"Colorado"
2020-03-15,100,"Colorado"
2020-03-16,93,"Colorado"
2020-03-17,85,"Colorado"
2020-03-18,70,"Colorado"
2020-03-19,67,"Colorado"
2020-03-20,66,"Colorado"
2020-03-21,64,"Colorado"
2020-03-22,68,"Colorado"
2020-03-23,65,"Colorado"
2020-03-24,56,"Colorado"
2020-03-25,54,"Colorado"
2020-03-26,54,"Colorado"
2020-03-27,50,"Colorado"
2020-03-28,49,"Colorado"
2020-03-29,48,"Colorado"
2020-03-30,43,"Colorado"
2020-03-31,39,"Colorado"
2020-04-01,39,"Colorado"
2020-04-02,37,"Colorado"
2020-04-03,46,"Colorado"
2020-04-04,50,"Colorado"
2020-04-05,51,"Colorado"
2020-04-06,50,"Colorado"
2020-04-07,45,"Colorado"
2020-04-08,41,"Colorado"
2020-04-09,40,"Colorado"
2020-04-10,38,"Colorado"
2020-04-11,31,"Colorado"
2020-04-12,25,"Colorado"
2020-04-13,32,"Colorado"
2020-04-14,36,"Colorado"
2020-04-15,33,"Colorado"
2020-04-16,32,"Colorado"
2020-04-17,33,"Colorado"
2020-04-18,35,"Colorado"
2020-04-19,26,"Colorado"
2020-04-20,29,"Colorado"
2020-04-21,33,"Colorado"
2020-04-22,22,"Colorado"
2020-04-23,27,"Colorado"
2020-04-24,29,"Colorado"
2020-04-25,21,"Colorado"
2020-04-26,18,"Colorado"
2020-04-27,18,"Colorado"
2020-04-28,16,"Colorado"
2020-04-29,15,"Colorado"
2020-04-30,14,"Colorado"
2020-05-01,14,"Colorado"
2020-05-02,15,"Colorado"
2020-05-03,14,"Colorado"
2020-05-04,15,"Colorado"
2020-05-05,13,"Colorado"
2020-05-06,13,"Colorado"
2020-05-07,13,"Colorado"
2020-05-08,12,"Colorado"
2020-05-09,13,"Colorado"
2020-05-10,13,"Colorado"
2020-05-11,12,"Colorado"
2020-05-12,12,"Colorado"
2020-05-13,12,"Colorado"
2020-05-14,12,"Colorado"
2020-05-15,11,"Colorado"
2020-05-16,12,"Colorado"
2020-02-18,5,"California"
2020-02-19,5,"California"
2020-02-20,4,"California"
2020-02-21,5,"California"
2020-02-22,6,"California"
2020-02-23,7,"California"
2020-02-24,9,"California"
2020-02-25,13,"California"
2020-02-26,19,"California"
2020-02-27,25,"California"
2020-02-28,24,"California"
2020-02-29,28,"California"
2020-03-01,22,"California"
2020-03-02,27,"California"
2020-03-03,26,"California"
2020-03-04,30,"California"
2020-03-05,35,"California"
2020-03-06,35,"California"
2020-03-07,35,"California"
2020-03-08,33,"California"
2020-03-09,38,"California"
2020-03-10,44,"California"
2020-03-11,51,"California"
2020-03-12,94,"California"
2020-03-13,90,"California"
2020-03-14,82,"California"
2020-03-15,100,"California"
2020-03-16,98,"California"
2020-03-17,88,"California"
2020-03-18,80,"California"
2020-03-19,74,"California"
2020-03-20,80,"California"
2020-03-21,74,"California"
2020-03-22,74,"California"
2020-03-23,68,"California"
2020-03-24,61,"California"
2020-03-25,59,"California"
2020-03-26,60,"California"
2020-03-27,61,"California"
2020-03-28,61,"California"
2020-03-29,58,"California"
2020-03-30,52,"California"
2020-03-31,50,"California"
2020-04-01,49,"California"
2020-04-02,47,"California"
2020-04-03,60,"California"
2020-04-04,65,"California"
2020-04-05,64,"California"
2020-04-06,63,"California"
2020-04-07,60,"California"
2020-04-08,54,"California"
2020-04-09,53,"California"
2020-04-10,51,"California"
2020-04-11,39,"California"
2020-04-12,33,"California"
2020-04-13,46,"California"
2020-04-14,49,"California"
2020-04-15,46,"California"
2020-04-16,42,"California"
2020-04-17,45,"California"
2020-04-18,47,"California"
2020-04-19,33,"California"
2020-04-20,39,"California"
2020-04-21,41,"California"
2020-04-22,28,"California"
2020-04-23,37,"California"
2020-04-24,39,"California"
2020-04-25,27,"California"
2020-04-26,23,"California"
2020-04-27,22,"California"
2020-04-28,21,"California"
2020-04-29,20,"California"
2020-04-30,19,"California"
2020-05-01,19,"California"
2020-05-02,19,"California"
2020-05-03,19,"California"
2020-05-04,19,"California"
2020-05-05,18,"California"
2020-05-06,17,"California"
2020-05-07,16,"California"
2020-05-08,16,"California"
2020-05-09,17,"California"
2020-05-10,16,"California"
2020-05-11,17,"California"
2020-05-12,17,"California"
2020-05-13,17,"California"
2020-05-14,15,"California"
2020-05-15,15,"California"
2020-05-16,15,"California"
2020-02-18,3,"Arkansas"
2020-02-19,3,"Arkansas"
2020-02-20,2,"Arkansas"
2020-02-21,2,"Arkansas"
2020-02-22,3,"Arkansas"
2020-02-23,3,"Arkansas"
2020-02-24,5,"Arkansas"
2020-02-25,8,"Arkansas"
2020-02-26,11,"Arkansas"
2020-02-27,13,"Arkansas"
2020-02-28,12,"Arkansas"
2020-02-29,14,"Arkansas"
2020-03-01,12,"Arkansas"
2020-03-02,16,"Arkansas"
2020-03-03,14,"Arkansas"
2020-03-04,12,"Arkansas"
2020-03-05,15,"Arkansas"
2020-03-06,20,"Arkansas"
2020-03-07,20,"Arkansas"
2020-03-08,22,"Arkansas"
2020-03-09,27,"Arkansas"
2020-03-10,30,"Arkansas"
2020-03-11,58,"Arkansas"
2020-03-12,100,"Arkansas"
2020-03-13,86,"Arkansas"
2020-03-14,68,"Arkansas"
2020-03-15,93,"Arkansas"
2020-03-16,82,"Arkansas"
2020-03-17,76,"Arkansas"
2020-03-18,74,"Arkansas"
2020-03-19,75,"Arkansas"
2020-03-20,74,"Arkansas"
2020-03-21,75,"Arkansas"
2020-03-22,74,"Arkansas"
2020-03-23,68,"Arkansas"
2020-03-24,64,"Arkansas"
2020-03-25,57,"Arkansas"
2020-03-26,58,"Arkansas"
2020-03-27,56,"Arkansas"
2020-03-28,48,"Arkansas"
2020-03-29,48,"Arkansas"
2020-03-30,47,"Arkansas"
2020-03-31,46,"Arkansas"
2020-04-01,40,"Arkansas"
2020-04-02,44,"Arkansas"
2020-04-03,52,"Arkansas"
2020-04-04,55,"Arkansas"
2020-04-05,55,"Arkansas"
2020-04-06,55,"Arkansas"
2020-04-07,52,"Arkansas"
2020-04-08,47,"Arkansas"
2020-04-09,45,"Arkansas"
2020-04-10,43,"Arkansas"
2020-04-11,32,"Arkansas"
2020-04-12,25,"Arkansas"
2020-04-13,38,"Arkansas"
2020-04-14,38,"Arkansas"
2020-04-15,40,"Arkansas"
2020-04-16,34,"Arkansas"
2020-04-17,36,"Arkansas"
2020-04-18,38,"Arkansas"
2020-04-19,23,"Arkansas"
2020-04-20,30,"Arkansas"
2020-04-21,34,"Arkansas"
2020-04-22,21,"Arkansas"
2020-04-23,28,"Arkansas"
2020-04-24,31,"Arkansas"
2020-04-25,21,"Arkansas"
2020-04-26,15,"Arkansas"
2020-04-27,17,"Arkansas"
2020-04-28,15,"Arkansas"
2020-04-29,15,"Arkansas"
2020-04-30,13,"Arkansas"
2020-05-01,13,"Arkansas"
2020-05-02,14,"Arkansas"
2020-05-03,15,"Arkansas"
2020-05-04,14,"Arkansas"
2020-05-05,13,"Arkansas"
2020-05-06,13,"Arkansas"
2020-05-07,12,"Arkansas"
2020-05-08,12,"Arkansas"
2020-05-09,12,"Arkansas"
2020-05-10,13,"Arkansas"
2020-05-11,13,"Arkansas"
2020-05-12,12,"Arkansas"
2020-05-13,12,"Arkansas"
2020-05-14,12,"Arkansas"
2020-05-15,12,"Arkansas"
2020-05-16,10,"Arkansas"
2020-02-18,4,"Arizona"
2020-02-19,3,"Arizona"
2020-02-20,3,"Arizona"
2020-02-21,3,"Arizona"
2020-02-22,4,"Arizona"
2020-02-23,4,"Arizona"
2020-02-24,6,"Arizona"
2020-02-25,9,"Arizona"
2020-02-26,13,"Arizona"
2020-02-27,16,"Arizona"
2020-02-28,17,"Arizona"
2020-02-29,17,"Arizona"
2020-03-01,14,"Arizona"
2020-03-02,20,"Arizona"
2020-03-03,21,"Arizona"
2020-03-04,18,"Arizona"
2020-03-05,22,"Arizona"
2020-03-06,24,"Arizona"
2020-03-07,25,"Arizona"
2020-03-08,25,"Arizona"
2020-03-09,28,"Arizona"
2020-03-10,32,"Arizona"
2020-03-11,42,"Arizona"
2020-03-12,87,"Arizona"
2020-03-13,81,"Arizona"
2020-03-14,74,"Arizona"
2020-03-15,96,"Arizona"
2020-03-16,100,"Arizona"
2020-03-17,92,"Arizona"
2020-03-18,84,"Arizona"
2020-03-19,82,"Arizona"
2020-03-20,82,"Arizona"
2020-03-21,81,"Arizona"
2020-03-22,84,"Arizona"
2020-03-23,77,"Arizona"
2020-03-24,70,"Arizona"
2020-03-25,69,"Arizona"
2020-03-26,70,"Arizona"
2020-03-27,67,"Arizona"
2020-03-28,67,"Arizona"
2020-03-29,67,"Arizona"
2020-03-30,64,"Arizona"
2020-03-31,55,"Arizona"
2020-04-01,52,"Arizona"
2020-04-02,48,"Arizona"
2020-04-03,61,"Arizona"
2020-04-04,65,"Arizona"
2020-04-05,65,"Arizona"
2020-04-06,63,"Arizona"
2020-04-07,59,"Arizona"
2020-04-08,57,"Arizona"
2020-04-09,51,"Arizona"
2020-04-10,50,"Arizona"
2020-04-11,39,"Arizona"
2020-04-12,32,"Arizona"
2020-04-13,49,"Arizona"
2020-04-14,48,"Arizona"
2020-04-15,45,"Arizona"
2020-04-16,44,"Arizona"
2020-04-17,44,"Arizona"
2020-04-18,45,"Arizona"
2020-04-19,33,"Arizona"
2020-04-20,39,"Arizona"
2020-04-21,42,"Arizona"
2020-04-22,29,"Arizona"
2020-04-23,38,"Arizona"
2020-04-24,38,"Arizona"
2020-04-25,27,"Arizona"
2020-04-26,21,"Arizona"
2020-04-27,22,"Arizona"
2020-04-28,22,"Arizona"
2020-04-29,25,"Arizona"
2020-04-30,20,"Arizona"
